participant,age,block,trial,lane,is_multi_lane,time_difference_ms,early_late,points,feedback,error_type,keys_pressed,correct_keys,num_presses,had_incorrect_press,first_incorrect_ms
et,23,main,68,n,FALSE,1512.41,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,69,m,FALSE,938.47,Late,1,Late,,m,m,1,FALSE,
et,23,main,70,b,FALSE,487.96,Good,2,Good,,b,b,1,FALSE,
et,23,main,71,b,FALSE,499.34,Good,2,Good,,b,b,1,FALSE,
et,23,main,72,v,FALSE,512.63,Late,1,Late,,v,v,1,FALSE,
et,23,main,73,n,FALSE,1500.01,Miss,-2,Miss!,timeout,,n,0,TRUE,411.86
et,23,main,74,b,FALSE,462.74,Good,2,Good,,b,b,1,FALSE,
et,23,main,75,m,FALSE,550.83,Late,1,Late,,m,m,1,FALSE,
et,23,main,76,v,FALSE,465.77,Good,2,Good,,v,v,1,FALSE,
et,23,main,77,b,FALSE,408.95,Good,2,Good,,b,b,1,FALSE,
et,23,main,78,n,FALSE,1508.96,Miss,-2,Miss!,timeout,,n,0,TRUE,714.56
et,23,main,79,m,FALSE,499.63,Good,2,Good,,m,m,1,FALSE,
et,23,main,80,b,FALSE,411.91,Good,2,Good,,b,b,1,FALSE,
et,23,main,81,b,FALSE,348.57,Good,2,Good,,b,b,1,FALSE,
et,23,main,82,v,FALSE,414.93,Good,2,Good,,v,v,1,FALSE,
et,23,main,83,n,FALSE,1504.13,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,84,b,FALSE,367.01,Good,2,Good,,b,b,1,FALSE,
et,23,main,85,m,FALSE,396.49,Good,2,Good,,m,m,1,FALSE,
et,23,main,86,v,FALSE,398.94,Good,2,Good,,v,v,1,FALSE,
et,23,main,87,b,FALSE,297.99,Good,2,Good,,b,b,1,FALSE,
et,23,main,88,n,FALSE,1511.62,Miss,-2,Miss!,timeout,,n,0,TRUE,885.9
et,23,main,89,m,FALSE,395.22,Good,2,Good,,m,m,1,FALSE,
et,23,main,90,b,FALSE,268.19,Good,2,Good,,b,b,1,FALSE,
et,23,main,91,b,FALSE,318.62,Good,2,Good,,b,b,1,FALSE,
et,23,main,92,v,FALSE,334.11,Good,2,Good,,v,v,1,FALSE,
et,23,main,93,n,FALSE,1504.07,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,94,b,FALSE,350.24,Good,2,Good,,b,b,1,FALSE,
et,23,main,95,m,FALSE,333.16,Good,2,Good,,m,m,1,FALSE,
et,23,main,96,v,FALSE,397.09,Good,2,Good,,v,v,1,FALSE,
et,23,main,97,b,FALSE,286.8,Good,2,Good,,b,b,1,FALSE,
et,23,main,98,n,FALSE,1512.71,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,99,m,FALSE,380.49,Good,2,Good,,m,m,1,FALSE,
et,23,main,100,b,FALSE,1504.58,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,101,b,FALSE,1513.67,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,102,v,FALSE,607.33,Late,1,Late,,v,v,1,FALSE,
et,23,main,103,n,FALSE,1503.27,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,104,b,FALSE,411.79,Good,2,Good,,b,b,1,FALSE,
et,23,main,105,m,FALSE,352.67,Good,2,Good,,m,m,1,FALSE,
et,23,main,106,v,FALSE,481.74,Good,2,Good,,v,v,1,FALSE,
et,23,main,107,b,FALSE,1503.06,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,108,n,FALSE,1509.67,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,109,m,FALSE,396.97,Good,2,Good,,m,m,1,FALSE,
et,23,main,110,b,FALSE,1500.76,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,111,b,FALSE,1516.11,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,112,v,FALSE,361.09,Good,2,Good,,v,v,1,FALSE,
et,23,main,113,n,FALSE,1509.33,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,114,b,FALSE,856.73,Late,1,Late,,b,b,1,FALSE,
et,23,main,115,m,FALSE,512.24,Late,1,Late,,m,m,1,FALSE,
et,23,main,116,v,FALSE,466.76,Good,2,Good,,v,v,1,FALSE,
et,23,main,117,b,FALSE,1511.59,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,118,n,FALSE,1508.26,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,119,m,FALSE,400.43,Good,2,Good,,m,m,1,FALSE,
et,23,main,120,b,FALSE,1504.65,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,121,b,FALSE,1509.76,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,122,v,FALSE,514.61,Late,1,Late,,v,v,1,FALSE,
et,23,main,123,n,FALSE,1511.05,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,124,b,FALSE,1505.25,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,125,m,FALSE,733.73,Late,1,Late,,m,m,1,FALSE,
et,23,main,126,v,FALSE,516.65,Late,1,Late,,v,v,1,FALSE,
et,23,main,127,b,FALSE,1501.11,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,128,n,FALSE,1508.54,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,129,m,FALSE,378.94,Good,2,Good,,m,m,1,FALSE,
et,23,main,130,b,FALSE,1514.39,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,131,b,FALSE,1511.98,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,132,v,FALSE,330.07,Good,2,Good,,v,v,1,FALSE,
et,23,main,133,n,FALSE,1504.86,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,134,b,FALSE,1504.34,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,135,m,FALSE,1192.18,Late,1,Late,,m,m,1,FALSE,
et,23,main,136,v,FALSE,412.93,Good,2,Good,,v,v,1,FALSE,
et,23,main,137,b,FALSE,1511.05,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,138,n,FALSE,1506.65,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,139,m,FALSE,562.41,Late,1,Late,,m,m,1,FALSE,
et,23,main,140,b,FALSE,1504.61,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,141,b,FALSE,1511.07,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,142,v,FALSE,347.46,Good,2,Good,,v,v,1,FALSE,
et,23,main,143,n,FALSE,1503.19,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,144,b,FALSE,1514.3,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,145,m,FALSE,582.96,Late,1,Late,,m,m,1,FALSE,
et,23,main,146,v,FALSE,362.66,Good,2,Good,,v,v,1,FALSE,
et,23,main,147,b,FALSE,1508.31,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,148,n,FALSE,1502.51,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,149,m,FALSE,382.19,Good,2,Good,,m,m,1,FALSE,
et,23,main,150,b,FALSE,1511.04,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,151,b,FALSE,1511.68,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,152,v,FALSE,415.86,Good,2,Good,,v,v,1,FALSE,
et,23,main,153,n,FALSE,1514.99,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,154,b,FALSE,1504.53,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,155,m,FALSE,483.71,Good,2,Good,,m,m,1,FALSE,
et,23,main,156,v,FALSE,430.86,Good,2,Good,,v,v,1,FALSE,
et,23,main,157,b,FALSE,1503.04,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,158,n,FALSE,1501.56,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,159,m,FALSE,529.57,Late,1,Late,,m,m,1,FALSE,
et,23,main,160,b,FALSE,1502.18,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,161,b,FALSE,1515.92,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,162,v,FALSE,508.73,Late,1,Late,,v,v,1,FALSE,
et,23,main,163,n,FALSE,1506.03,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,164,b,FALSE,1507.32,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,165,m,FALSE,1501.05,Miss,-2,Miss!,timeout,,m,0,FALSE,
et,23,main,166,v,FALSE,376.91,Good,2,Good,,v,v,1,FALSE,
et,23,main,167,b,FALSE,1512.27,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,168,n,FALSE,1516.3,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,169,m,FALSE,614.34,Late,1,Late,,m,m,1,FALSE,
et,23,main,170,b,FALSE,1511.0,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,171,b,FALSE,1510.65,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,172,v,FALSE,426.96,Good,2,Good,,v,v,1,FALSE,
et,23,main,173,n,FALSE,1508.42,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,174,b,FALSE,1505.95,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,175,m,FALSE,346.07,Good,2,Good,,m,m,1,FALSE,
et,23,main,176,v,FALSE,474.89,Good,2,Good,,v,v,1,FALSE,
et,23,main,177,b,FALSE,1510.61,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,178,n,FALSE,1516.28,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,179,m,FALSE,534.49,Late,1,Late,,m,m,1,FALSE,
et,23,main,180,b,FALSE,1510.2,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,181,b,FALSE,1514.28,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,182,v,FALSE,397.98,Good,2,Good,,v,v,1,FALSE,
et,23,main,183,n,FALSE,1507.62,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,184,b,FALSE,1505.4,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,185,m,FALSE,561.97,Late,1,Late,,m,m,1,FALSE,
et,23,main,186,v,FALSE,605.97,Late,1,Late,,v,v,1,FALSE,
et,23,main,187,b,FALSE,1515.06,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,188,n,FALSE,1507.63,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,189,m,FALSE,383.97,Good,2,Good,,m,m,1,FALSE,
et,23,main,190,b,FALSE,1503.48,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,191,b,FALSE,1503.2,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,192,v,FALSE,393.49,Good,2,Good,,v,v,1,FALSE,
et,23,main,193,n,FALSE,1501.51,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,194,b,FALSE,1501.65,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,195,m,FALSE,500.96,Late,1,Late,,m,m,1,FALSE,
et,23,main,196,v,FALSE,425.88,Good,2,Good,,v,v,1,FALSE,
et,23,main,197,b,FALSE,1513.25,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,198,n,FALSE,1503.57,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,199,m,FALSE,401.96,Good,2,Good,,m,m,1,FALSE,
et,23,main,200,b,FALSE,1501.45,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,201,b,FALSE,1515.39,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,202,v,FALSE,399.93,Good,2,Good,,v,v,1,FALSE,
et,23,main,203,n,FALSE,1501.67,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,204,b,FALSE,1515.36,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,205,m,FALSE,630.78,Late,1,Late,,m,m,1,FALSE,
et,23,main,206,v,FALSE,498.69,Good,2,Good,,v,v,1,FALSE,
et,23,main,207,b,FALSE,1508.99,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,208,n,FALSE,1505.29,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,209,m,FALSE,447.35,Good,2,Good,,m,m,1,FALSE,
et,23,main,210,b,FALSE,1504.89,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,211,b,FALSE,1508.39,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,212,v,FALSE,389.79,Good,2,Good,,v,v,1,FALSE,
et,23,main,213,n,FALSE,1515.25,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,214,b,FALSE,1513.18,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,215,m,FALSE,449.28,Good,2,Good,,m,m,1,FALSE,
et,23,main,216,v,FALSE,429.83,Good,2,Good,,v,v,1,FALSE,
et,23,main,217,b,FALSE,1515.86,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,218,n,FALSE,1505.35,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,219,m,FALSE,989.44,Late,1,Late,,m,m,1,FALSE,
et,23,main,220,b,FALSE,1511.59,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,221,b,FALSE,1500.21,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,222,v,FALSE,713.46,Late,1,Late,,v,v,1,FALSE,
et,23,main,223,n,FALSE,1509.7,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,224,b,FALSE,1503.7,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,225,m,FALSE,416.39,Good,2,Good,,m,m,1,FALSE,
et,23,main,226,v,FALSE,427.7,Good,2,Good,,v,v,1,FALSE,
et,23,main,227,b,FALSE,1510.74,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,228,n,FALSE,1500.02,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,229,m,FALSE,448.31,Good,2,Good,,m,m,1,FALSE,
et,23,main,230,b,FALSE,1508.03,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,231,b,FALSE,1516.68,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,232,v,FALSE,460.85,Good,2,Good,,v,v,1,FALSE,
et,23,main,233,n,FALSE,1508.4,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,234,b,FALSE,1514.34,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,235,m,FALSE,560.32,Late,1,Late,,m,m,1,FALSE,
et,23,main,236,v,FALSE,396.91,Good,2,Good,,v,v,1,FALSE,
et,23,main,237,b,FALSE,1506.0,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,238,n,FALSE,1504.73,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,239,m,FALSE,498.03,Good,2,Good,,m,m,1,FALSE,
et,23,main,240,b,FALSE,1509.57,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,241,b,FALSE,1507.38,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,242,v,FALSE,299.19,Good,2,Good,,v,v,1,FALSE,
et,23,main,243,n,FALSE,1510.63,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,244,b,FALSE,1514.26,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,245,m,FALSE,1513.87,Miss,-2,Miss!,timeout,,m,0,FALSE,
et,23,main,246,v,FALSE,367.17,Good,2,Good,,v,v,1,FALSE,
et,23,main,247,b,FALSE,1511.36,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,248,n,FALSE,1502.23,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,249,m,FALSE,480.79,Good,2,Good,,m,m,1,FALSE,
et,23,main,250,b,FALSE,551.58,Late,1,Late,,b,b,1,FALSE,
et,23,main,251,b,FALSE,1501.97,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,252,v,FALSE,596.38,Late,1,Late,,v,v,1,FALSE,
et,23,main,253,n,FALSE,1508.04,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,254,b,FALSE,907.61,Late,1,Late,,b,b,1,FALSE,
et,23,main,255,m,FALSE,561.5,Late,1,Late,,m,m,1,FALSE,
et,23,main,256,v,FALSE,608.79,Late,1,Late,,v,v,1,FALSE,
et,23,main,257,b,FALSE,1505.4,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,258,n,FALSE,1507.54,Miss,-2,Miss!,timeout,,n,0,FALSE,
et,23,main,259,m,FALSE,282.04,Good,2,Good,,m,m,1,FALSE,
et,23,main,260,b,FALSE,480.19,Good,2,Good,,b,b,1,FALSE,
et,23,main,261,b,FALSE,1510.3,Miss,-2,Miss!,timeout,,b,0,FALSE,
et,23,main,262,v,FALSE,1508.41,Miss,-2,Miss!,timeout,,v,0,FALSE,
et,23,main,263,n,FALSE,1514.14,Miss,-2,Miss!,timeout,,n,0,TRUE,687.81
et,23,main,264,b,FALSE,296.68,Good,2,Good,,b,b,1,FALSE,
et,23,main,265,m,FALSE,424.96,Good,2,Good,,m,m,1,FALSE,
et,23,main,266,v,FALSE,361.05,Good,2,Good,,v,v,1,FALSE,
