participant,age,block,trial,lane,is_multi_lane,time_difference_ms,early_late,points,feedback,error_type,keys_pressed,correct_keys,num_presses,had_incorrect_press,first_incorrect_ms
20725590,21,main,95,m,FALSE,382.94,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,96,v,FALSE,332.16,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,97,b,FALSE,214.42,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,98,n,FALSE,1003.76,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,99,m,FALSE,266.31,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,100,b,FALSE,250.36,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,101,b,FALSE,232.34,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,102,v,FALSE,315.29,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,103,n,FALSE,1003.33,Miss,-2,Miss!,timeout,,n,0,TRUE,216.47
20725590,21,main,104,b,FALSE,364.96,Good,2,Good,,b,b,1,TRUE,332.03
20725590,21,main,105,m,FALSE,264.38,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,106,v,FALSE,331.66,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,107,b,FALSE,218.48,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,108,n,FALSE,1007.82,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,109,m,FALSE,296.24,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,110,b,FALSE,196.36,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,111,b,FALSE,200.4,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,112,v,FALSE,309.63,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,113,n,FALSE,1008.75,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,114,b,FALSE,295.24,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,115,m,FALSE,247.39,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,116,v,FALSE,266.31,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,117,b,FALSE,196.43,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,118,n,FALSE,1000.11,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,119,m,FALSE,314.15,Good,2,Good,,m,m,1,TRUE,197.48
20725590,21,main,120,b,FALSE,232.46,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,121,b,FALSE,332.14,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,122,v,FALSE,348.78,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,123,n,FALSE,1000.34,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,124,b,FALSE,318.14,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,125,m,FALSE,250.35,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,126,v,FALSE,315.34,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,127,b,FALSE,232.42,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,128,n,FALSE,1014.13,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,129,m,FALSE,253.99,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,130,b,FALSE,198.91,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,131,b,FALSE,217.44,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,132,v,FALSE,299.15,Good,2,Good,,v,v,1,TRUE,199.45
20725590,21,main,133,n,FALSE,1004.83,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,134,b,FALSE,216.54,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,135,m,FALSE,265.28,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,136,v,FALSE,412.95,Good,2,Good,,v,v,1,TRUE,231.51
20725590,21,main,137,b,FALSE,247.34,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,138,n,FALSE,1016.79,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,139,m,FALSE,478.96,Good,2,Good,,m,m,1,TRUE,198.29
20725590,21,main,140,b,FALSE,215.39,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,141,b,FALSE,213.9,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,142,v,FALSE,264.26,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,143,n,FALSE,1000.45,Miss,-2,Miss!,timeout,,n,0,TRUE,216.93
20725590,21,main,144,b,FALSE,330.94,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,145,m,FALSE,233.45,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,146,v,FALSE,348.56,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,147,b,FALSE,151.65,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,148,n,FALSE,1004.06,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,149,m,FALSE,251.8,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,150,b,FALSE,213.98,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,151,b,FALSE,279.27,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,152,v,FALSE,278.17,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,153,n,FALSE,1005.85,Miss,-2,Miss!,timeout,,n,0,TRUE,213.39
20725590,21,main,154,b,FALSE,431.81,Good,2,Good,,b,b,1,TRUE,332.06
20725590,21,main,155,m,FALSE,282.67,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,156,v,FALSE,454.02,Good,2,Good,,v,v,1,TRUE,236.21
20725590,21,main,157,b,FALSE,200.43,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,158,n,FALSE,1000.72,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,159,m,FALSE,329.99,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,160,b,FALSE,165.01,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,161,b,FALSE,316.21,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,162,v,FALSE,283.76,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,163,n,FALSE,1001.97,Miss,-2,Miss!,timeout,,n,0,TRUE,216.46
20725590,21,main,164,b,FALSE,365.0,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,165,m,FALSE,215.71,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,166,v,FALSE,462.68,Good,2,Good,,v,v,1,TRUE,196.41
20725590,21,main,167,b,FALSE,215.39,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,168,n,FALSE,1013.38,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,169,m,FALSE,264.28,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,170,b,FALSE,228.19,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,171,b,FALSE,263.27,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,172,v,FALSE,281.76,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,173,n,FALSE,1001.74,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,174,b,FALSE,301.2,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,175,m,FALSE,229.46,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,176,v,FALSE,334.2,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,177,b,FALSE,214.38,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,178,n,FALSE,1000.18,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,179,m,FALSE,285.22,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,180,b,FALSE,198.99,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,181,b,FALSE,287.24,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,182,v,FALSE,264.95,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,183,n,FALSE,1013.46,Miss,-2,Miss!,timeout,,n,0,TRUE,197.47
20725590,21,main,184,b,FALSE,333.13,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,185,m,FALSE,231.38,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,186,v,FALSE,381.96,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,187,b,FALSE,199.08,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,188,n,FALSE,1015.36,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,189,m,FALSE,316.21,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,190,b,FALSE,250.82,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,191,b,FALSE,382.93,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,192,v,FALSE,597.13,Late,1,Late,,v,v,1,FALSE,
20725590,21,main,193,n,FALSE,1000.47,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,194,b,FALSE,298.3,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,195,m,FALSE,215.9,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,196,v,FALSE,319.68,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,197,b,FALSE,195.86,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,198,n,FALSE,1016.44,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,199,m,FALSE,281.25,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,200,b,FALSE,230.42,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,201,b,FALSE,246.31,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,202,v,FALSE,266.39,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,203,n,FALSE,1011.88,Miss,-2,Miss!,timeout,,n,0,TRUE,150.57
20725590,21,main,204,b,FALSE,217.4,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,205,m,FALSE,181.61,Great,3,Great,,m,m,1,FALSE,
20725590,21,main,206,v,FALSE,680.84,Late,1,Late,,v,v,1,TRUE,83.65
20725590,21,main,207,b,FALSE,182.5,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,208,n,FALSE,1016.15,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,209,m,FALSE,334.1,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,210,b,FALSE,216.98,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,211,b,FALSE,334.32,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,212,v,FALSE,250.26,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,213,n,FALSE,1013.56,Miss,-2,Miss!,timeout,,n,0,TRUE,33.93
20725590,21,main,214,b,FALSE,231.36,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,215,m,FALSE,212.14,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,216,v,FALSE,394.92,Good,2,Good,,v,v,1,TRUE,194.44
20725590,21,main,217,b,FALSE,198.43,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,218,n,FALSE,1007.16,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,219,m,FALSE,379.44,Good,2,Good,,m,m,1,TRUE,199.37
20725590,21,main,220,b,FALSE,199.49,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,221,b,FALSE,276.88,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,222,v,FALSE,217.38,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,223,n,FALSE,1004.89,Miss,-2,Miss!,timeout,,n,0,TRUE,185.02
20725590,21,main,224,b,FALSE,199.45,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,225,m,FALSE,215.4,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,226,v,FALSE,315.13,Good,2,Good,,v,v,1,TRUE,249.31
20725590,21,main,227,b,FALSE,234.35,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,228,n,FALSE,1003.23,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,229,m,FALSE,380.99,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,230,b,FALSE,233.89,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,231,b,FALSE,365.54,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,232,v,FALSE,298.24,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,233,n,FALSE,1001.32,Miss,-2,Miss!,timeout,,n,0,TRUE,186.46
20725590,21,main,234,b,FALSE,197.52,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,235,m,FALSE,232.86,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,236,v,FALSE,353.07,Good,2,Good,,v,v,1,TRUE,201.49
20725590,21,main,237,b,FALSE,202.55,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,238,n,FALSE,1013.36,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,239,m,FALSE,253.32,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,240,b,FALSE,250.34,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,241,b,FALSE,435.82,Good,2,Good,,b,b,1,TRUE,183.43
20725590,21,main,242,v,FALSE,212.91,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,243,n,FALSE,1010.02,Miss,-2,Miss!,timeout,,n,0,TRUE,79.78
20725590,21,main,244,b,FALSE,382.99,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,245,m,FALSE,197.55,Great,3,Great,,m,m,1,FALSE,
20725590,21,main,246,v,FALSE,332.21,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,247,b,FALSE,184.54,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,248,n,FALSE,1002.41,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,249,m,FALSE,398.94,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,250,b,FALSE,179.53,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,251,b,FALSE,283.31,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,252,v,FALSE,212.38,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,253,n,FALSE,1007.45,Miss,-2,Miss!,timeout,,n,0,TRUE,48.9
20725590,21,main,254,b,FALSE,281.3,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,255,m,FALSE,249.31,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,256,v,FALSE,314.16,Good,2,Good,,v,v,1,TRUE,231.4
20725590,21,main,257,b,FALSE,213.88,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,258,n,FALSE,1007.71,Miss,-2,Miss!,timeout,,n,0,FALSE,
20725590,21,main,259,m,FALSE,364.07,Good,2,Good,,m,m,1,FALSE,
20725590,21,main,260,b,FALSE,200.17,Good,2,Good,,b,b,1,FALSE,
20725590,21,main,261,b,FALSE,198.52,Great,3,Great,,b,b,1,FALSE,
20725590,21,main,262,v,FALSE,215.27,Good,2,Good,,v,v,1,FALSE,
20725590,21,main,263,n,FALSE,1015.36,Miss,-2,Miss!,timeout,,n,0,FALSE,
